date,usdkzt_ret,usdkzt_ret_5d,usdkzt_ret_21d,usdkzt_vol_5d,usdkzt_vol_21d,usdkzt_vol_log,tonia_spread,twina_spread,term_spread_14d,swap1d_spread,swap2d_spread,tonia_vol_log,swap1d_vol_log,variance_explained
2022-12-31,0.28470575614503446,0.28556597401844197,0.2974452830969537,0.274371476310265,0.27896688470874104,-0.02528903784967965,0.32561857114519255,0.3246556045089943,-0.27017194002421474,0.32617201150633235,0.3508978858555174,-0.1535880813421813,0.24010590693172126,0.4425118831389395
2023-01-31,0.28503051707796645,0.2856858957711707,0.29767297997915826,0.274691509814379,0.2791272935097771,-0.025869036900467664,0.3256296178160601,0.3246982489755431,-0.2700922081709058,0.32556600393141405,0.35080100345186027,-0.15434069631510555,0.23917832758525326,0.4426564234223715
2023-02-28,0.2847063147102281,0.28585396538251706,0.29782906153883365,0.2746469121543905,0.27938790246738676,-0.028362608539331036,0.32559844354548123,0.3247634896361101,-0.26977089660545395,0.3254214655423918,0.350798178737908,-0.15560845369821627,0.2383279681002026,0.44280365528442617
2023-03-31,0.28124847344079545,0.2861471405426575,0.29794793029197364,0.2732987483504369,0.2791242642170188,-0.026496037908609785,0.32690366389334985,0.325899339281821,-0.27110623088004177,0.32546411702386385,0.3517502151249953,-0.15409173654905067,0.2386780224805754,0.4409549329440307
2023-04-30,0.2812476910562997,0.28634750651338914,0.29810420706958807,0.272884619261132,0.2783192013232447,-0.027311340517421866,0.3273455835991977,0.32634679266639915,-0.2713673059078035,0.32510278089295486,0.35207987006611574,-0.15339416830873354,0.23850748860083984,0.44031945381407067
2023-05-31,0.28119060345270946,0.28657155990419814,0.29832915206698446,0.2727307505498912,0.2782279249869805,-0.02953595381983237,0.3273216986968445,0.3263785278685861,-0.2711890060716707,0.3251892955694999,0.35220025925535753,-0.15404536154392134,0.2375165270324064,0.4402923685344554
2023-06-30,0.28124026463792745,0.28621985478484196,0.2982252516000955,0.27280739613067523,0.2783339439753366,-0.030745163526891092,0.32728076762866765,0.3263689486173054,-0.27106723216168105,0.32520931317724355,0.3522037124954623,-0.1545274710560023,0.23750948429883512,0.4404547796018852
2023-07-31,0.2815550599042759,0.28649165697566015,0.29837818693994683,0.27293120759032335,0.2783463936209595,-0.034195054039861054,0.3265761457352453,0.3257700544873804,-0.27024349696316596,0.32523013965804953,0.3519568396115632,-0.1563088224760726,0.23789054616500538,0.44094390947893974
2023-08-31,0.2819744319268595,0.2860115666269524,0.29861935503897435,0.2734337459021924,0.27912749866115644,-0.03561835263696771,0.3277517254336203,0.3269531990915889,-0.2711772163798592,0.321243898274718,0.35278133167466325,-0.15552229274331053,0.23637106218449933,0.4387018717978288
2023-09-30,0.283506215938351,0.2862629800784287,0.2983340651630917,0.2749668287199393,0.2798923737657343,-0.03667071001082722,0.32929731703625514,0.3284482246470925,-0.2725547631172198,0.3156923242662758,0.3537016833432121,-0.15325025287497987,0.23351671455655218,0.4356705555733027
